ID_Equipo,Tipo_Equipo,Fabricante,Modelo,Potencia_kW,Horas_Recomendadas_Revision,Tipo_Mantenimiento,Quincena,Costo_Mantenimiento,Temperatura_C,Vibracion_mm_s,Horas_Operativas,horas_hasta_correctivo
5,0,3,4,121.0,668.0,1,1,14496.0,95.90545527987724,9.558254390241794,449.6875,218.3125
5,0,3,4,121.0,668.0,1,2,13590.0,96.83829821281324,9.76138420474944,614.9333333333333,53.06666666666667
5,0,3,4,121.0,668.0,1,3,906.0,55.30980772788751,3.6400411286498615,749.0,-81.0
5,2,2,7,51.0,958.0,0,1,266795.0,99.47407555087844,9.694594404970584,186.5164835164835,771.4835164835165
5,2,2,7,51.0,958.0,0,2,283827.0,98.97202849984365,9.953375195548563,160.74698795180723,797.2530120481928
5,2,2,7,51.0,958.0,0,3,5755.0,93.9937512812042,9.656183586032148,113.0,845.0
5,2,2,7,51.0,958.0,1,1,303123.0,99.91358118159228,9.986185115633312,1322.2169657422512,-364.2169657422512
5,2,2,7,51.0,958.0,1,2,305883.0,99.70686392775212,9.975412129705791,1364.3544715447154,-406.35447154471547
5,2,2,7,51.0,958.0,1,3,13809.0,98.755652065278,8.58737216859774,1494.76,-536.76
6,2,1,7,79.0,968.0,0,1,497485.0,99.56595818998636,9.888308037920226,158.04,809.96
6,2,1,7,79.0,968.0,0,2,361176.0,99.81927598942244,9.907318224802308,200.73275862068965,767.2672413793103
6,2,1,7,79.0,968.0,0,3,7955.0,96.16096180434144,8.627577188313484,54.666666666666664,913.3333333333334
6,2,1,7,79.0,968.0,1,1,318568.0,99.83122513476812,9.986199474782932,1224.4239130434783,-256.42391304347825
6,2,1,7,79.0,968.0,1,2,326112.0,99.57349461949002,9.984545988075867,1258.0326460481099,-290.03264604810994
6,2,1,7,79.0,968.0,1,3,15695.0,97.7485913956741,9.785561603963536,1283.625,-315.625
6,2,2,7,51.0,958.0,1,1,13950.0,94.48717118853848,9.593434826955477,557.5,400.5
6,2,2,7,51.0,958.0,1,2,11625.0,90.18278399378256,9.195328046774518,694.4,263.6
6,2,2,7,51.0,958.0,1,3,775.0,33.7505965953065,3.80486048818091,835.0,123.0
7,1,0,6,440.0,999.0,0,1,282945.0,96.84239288454032,9.76151874167304,157.68421052631578,841.3157894736842
7,1,0,6,440.0,999.0,0,2,328872.0,99.71747295400137,9.94956333707886,146.29896907216494,852.7010309278351
7,1,0,6,440.0,999.0,0,3,12221.0,84.64544485173535,5.806832672926795,152.0,847.0
7,1,0,6,440.0,999.0,1,1,335474.0,99.97730966968716,9.98906816891137,1876.149593495935,-877.1495934959349
7,1,0,6,440.0,999.0,1,2,314962.0,99.89376552421884,9.976379723207296,1924.7071547420965,-925.7071547420965
7,1,0,6,440.0,999.0,1,3,13591.0,96.0467937142584,8.730910735902201,1784.4166666666667,-785.4166666666666
7,2,1,7,79.0,968.0,1,1,17690.0,97.75078250161256,9.975307035810609,727.5862068965517,240.41379310344828
7,2,1,7,79.0,968.0,1,2,9150.0,98.01486727466396,9.656952981847809,737.9333333333333,230.06666666666666
7,2,1,7,79.0,968.0,1,3,610.0,58.04615339486083,1.2280531437473952,819.0,149.0
8,1,0,6,440.0,999.0,0,1,74055.0,96.7671353538238,9.956467807393016,722.3333333333334,276.6666666666667
8,1,0,6,440.0,999.0,0,2,74055.0,99.37051057119868,9.728955350109366,902.6,96.4
8,3,2,6,162.0,820.0,0,1,389282.0,99.83722324520312,9.910417397398948,128.24848484848485,691.7515151515152
8,3,2,6,162.0,820.0,0,2,323531.0,99.823379993656,9.934920298522549,132.86013986013987,687.1398601398602
8,3,2,6,162.0,820.0,0,3,12919.0,97.13265862972844,8.354331716359162,72.4,747.6
8,3,2,6,162.0,820.0,1,1,290230.0,99.65429097875656,9.996963886962607,923.9203703703704,-103.92037037037036
8,3,2,6,162.0,820.0,1,2,306869.0,99.987091839125,9.997270142322446,875.3507194244604,-55.35071942446043
8,3,2,6,162.0,820.0,1,3,12826.0,93.37029409484182,9.286594320274954,773.7391304347826,46.26086956521739
9,2,3,8,351.0,569.0,0,1,182452.0,99.74379825470012,9.965572709139952,113.17391304347827,455.82608695652175
9,2,3,8,351.0,569.0,0,2,204341.0,99.79682976125,9.978801291419986,83.17283950617283,485.82716049382714
9,2,3,8,351.0,569.0,0,3,13435.0,85.61420366036396,5.2153532669563285,107.2,461.8
9,2,3,8,351.0,569.0,1,1,323428.0,99.89252660032544,9.994938946500532,937.0267295597484,-368.02672955974845
9,2,3,8,351.0,569.0,1,2,353408.0,99.88428749824942,9.995313911928683,971.4432,-402.4432
9,2,3,8,351.0,569.0,1,3,11378.0,99.9341606757564,9.17988174158294,998.0,-429.0
9,3,2,6,162.0,820.0,1,1,12270.0,97.3402809437116,8.946830395576256,279.0,541.0
9,3,2,6,162.0,820.0,1,2,5726.0,87.95682337868149,8.656135543555871,402.57142857142856,417.42857142857144
10,1,2,9,219.0,552.0,0,1,277948.0,99.39913559344164,9.9935486396913,82.80869565217391,469.1913043478261
10,1,2,9,219.0,552.0,0,2,229030.0,99.860127116432,9.97537894791722,100.15584415584415,451.84415584415586
10,1,2,9,219.0,552.0,0,3,3230.0,46.99533879071752,8.335971491977856,26.5,525.5
10,1,2,9,219.0,552.0,1,1,312716.0,99.97520384771688,9.995197101582486,1056.7901861252114,-504.7901861252115
10,1,2,9,219.0,552.0,1,2,315079.0,99.951576218247,9.988958925219777,1032.936507936508,-480.93650793650795
10,1,2,9,219.0,552.0,1,3,13408.0,98.11372349304978,9.610888893109191,1087.3076923076924,-535.3076923076923
10,2,3,8,351.0,569.0,1,1,14700.0,93.0894116402703,9.611720343724716,632.8666666666667,-63.86666666666667
10,2,3,8,351.0,569.0,1,2,5880.0,95.8326524544374,9.120102648101078,739.6666666666666,-170.66666666666666
11,0,1,6,391.0,760.0,0,1,149502.0,99.95240601335853,9.875535970424924,150.29333333333332,609.7066666666667
11,0,1,6,391.0,760.0,0,2,236614.0,99.92507055345962,9.97666843625613,140.6727272727273,619.3272727272728
11,0,1,6,391.0,760.0,0,3,11354.0,86.35303692388993,8.94076582658246,215.0,545.0
11,0,1,6,391.0,760.0,1,1,337018.0,99.99251699620667,9.987638357574296,1313.4873015873015,-553.4873015873015
11,0,1,6,391.0,760.0,1,2,305182.0,99.9118730113558,9.996488377348228,1387.1207482993198,-627.1207482993198
11,0,1,6,391.0,760.0,1,3,11388.0,98.6037583918416,9.238445671106495,1417.5652173913043,-657.5652173913044
11,1,2,9,219.0,552.0,1,1,8565.0,92.7482474118359,9.58663637964588,654.3333333333334,-102.33333333333333
11,1,2,9,219.0,552.0,1,2,8565.0,99.97911594457094,9.906093715657608,833.4666666666667,-281.46666666666664
12,0,1,6,391.0,760.0,1,1,2360.0,76.0024849603939,9.26026163261934,200.4,559.6
12,1,0,2,207.0,674.0,0,1,133106.0,99.53385644989412,9.981022027841252,117.2063492063492,556.7936507936508
12,1,0,2,207.0,674.0,0,2,191908.0,99.80864566930656,9.65952769134184,90.53488372093024,583.4651162790698
12,1,0,2,207.0,674.0,0,3,5267.0,91.47807834062796,7.671687196883518,77.5,596.5
12,1,0,2,207.0,674.0,1,1,328575.0,99.95698734941855,9.99801194590772,2113.5085007727976,-1439.5085007727976
12,1,0,2,207.0,674.0,1,2,327937.0,99.98195529771122,9.990756020443426,2105.167197452229,-1431.1671974522294
12,1,0,2,207.0,674.0,1,3,12178.0,99.71080425079742,9.665111049097945,2131.3846153846152,-1457.3846153846155
13,0,3,5,498.0,525.0,0,1,111586.0,98.10624245516944,9.463494205669532,61.885714285714286,463.1142857142857
13,0,3,5,498.0,525.0,0,2,152988.0,97.08311897034056,9.50117430251992,68.8125,456.1875
13,0,3,5,498.0,525.0,0,3,1916.0,56.13095268456927,3.1159347873404206,26.0,499.0
13,0,3,5,498.0,525.0,1,1,364415.0,99.83989572328905,9.95604865351304,2142.9835820895523,-1617.9835820895523
13,0,3,5,498.0,525.0,1,2,353340.0,99.8656117989758,9.956853487205596,2199.8956127080182,-1674.8956127080182
13,0,3,5,498.0,525.0,1,3,14658.0,95.65219441656876,9.569552469178472,2193.4814814814813,-1668.4814814814815
13,1,0,2,207.0,674.0,1,1,13875.0,92.05783340018026,9.00570508119869,261.1333333333333,412.8666666666667
13,1,0,2,207.0,674.0,1,2,3700.0,97.96152409639632,7.3668504713106095,368.5,305.5
14,0,3,5,498.0,525.0,1,1,12945.0,92.9552102875187,9.76478268919205,195.0,330.0
14,0,3,5,498.0,525.0,1,2,8630.0,99.51482110080488,8.54119228851645,330.5,194.5
14,2,1,4,465.0,807.0,0,1,340728.0,99.9427054404656,9.851962732522423,125.51041666666667,681.4895833333334
14,2,1,4,465.0,807.0,0,2,395592.0,99.7565917957024,9.903790787137984,141.29752066115702,665.702479338843
14,2,1,4,465.0,807.0,0,3,20980.0,96.35775595466896,8.994730797026522,204.0,603.0
14,2,1,4,465.0,807.0,1,1,310720.0,99.69907561989982,9.99886529830521,1501.1412151067323,-694.1412151067324
14,2,1,4,465.0,807.0,1,2,307303.0,99.93204323567215,9.959506855431886,1533.9312714776631,-726.9312714776632
14,2,1,4,465.0,807.0,1,3,11492.0,98.35806480966484,9.62353323027493,1624.6818181818182,-817.6818181818181
15,2,1,4,465.0,807.0,1,1,8370.0,98.7928692237662,9.918813890562634,293.06666666666666,513.9333333333333
15,2,1,4,465.0,807.0,1,2,6138.0,95.75310196697136,8.95973851645794,468.54545454545456,338.45454545454544
15,2,1,6,456.0,720.0,0,1,233487.0,99.92979783340672,9.954674943223312,78.3409090909091,641.6590909090909
15,2,1,6,456.0,720.0,0,2,162022.0,99.18894965152371,9.92713831626826,135.8,584.2
15,2,1,6,456.0,720.0,0,3,5630.0,66.27765261589002,7.964785992050565,19.333333333333332,700.6666666666666
15,2,1,6,456.0,720.0,1,1,403922.0,99.70674872947184,9.99218831494298,1715.8946515397083,-995.8946515397083
15,2,1,6,456.0,720.0,1,2,426699.0,99.50723459899046,9.996433697481669,1731.1579754601228,-1011.1579754601227
15,2,1,6,456.0,720.0,1,3,15460.0,99.14023012176813,9.70295657476498,1674.76,-954.76
16,0,3,5,148.0,549.0,0,1,122654.0,97.6677659333178,9.642579932205068,134.02439024390245,414.9756097560976
16,0,3,5,148.0,549.0,0,2,259213.0,99.84150298108398,9.97045962034739,58.43010752688172,490.5698924731183
16,0,3,5,148.0,549.0,0,3,18965.0,91.02892007180172,9.744644783712356,93.5,455.5
16,0,3,5,148.0,549.0,1,1,378169.0,99.92380150876144,9.986889816658676,1600.4246987951808,-1051.4246987951808
16,0,3,5,148.0,549.0,1,2,350928.0,99.98188366617,9.97111907363314,1733.5098684210527,-1184.5098684210527
16,0,3,5,148.0,549.0,1,3,13676.0,99.56313962965996,9.888072815845607,1702.2727272727273,-1153.2727272727273
16,2,1,6,456.0,720.0,1,1,10470.0,97.2826479369182,9.852511140268032,133.0,587.0
16,2,1,6,456.0,720.0,1,2,8376.0,95.02038030185894,9.7254370907611,286.6666666666667,433.3333333333333
17,0,2,0,269.0,966.0,0,1,406601.0,98.04721635634192,9.74914198881612,139.33333333333334,826.6666666666666
17,0,2,0,269.0,966.0,0,2,377359.0,99.607414056976,9.99987269682921,144.19858156028369,821.8014184397163
17,0,2,0,269.0,966.0,0,3,19953.0,88.61854951267853,8.391790880191206,152.875,813.125
17,0,2,0,269.0,966.0,1,1,334078.0,99.86372901397802,9.99954705745546,1190.708108108108,-224.70810810810812
17,0,2,0,269.0,966.0,1,2,348833.0,99.86347267040033,9.988865869609674,1215.2082585278276,-249.20825852782764
17,0,2,0,269.0,966.0,1,3,12159.0,93.75320743889552,9.361283321854115,1202.7894736842106,-236.78947368421052
17,0,3,5,148.0,549.0,0,1,106515.0,96.86207105949742,9.305492466786571,716.8518518518518,-167.85185185185185
17,0,3,5,148.0,549.0,0,2,59175.0,98.04473909040004,9.894804863583683,744.0,-195.0
17,0,3,5,148.0,549.0,0,3,3945.0,24.65531116351576,3.812305365837555,794.0,-245.0
18,0,2,0,269.0,966.0,0,1,22608.0,99.02904420885211,9.944074891274532,338.5,627.5
18,0,2,0,269.0,966.0,0,2,21195.0,94.17926651723783,8.937892086638822,482.26666666666665,483.73333333333335
18,0,2,0,269.0,966.0,0,3,1413.0,95.65961879469378,0.3747139527646181,575.0,391.0
18,0,2,8,352.0,751.0,0,1,230580.0,98.39073691981088,9.912898152975387,118.91525423728814,632.0847457627119
18,0,2,8,352.0,751.0,0,2,308102.0,99.388677344848,9.790473636862686,131.3855421686747,619.6144578313254
18,0,2,8,352.0,751.0,0,3,7376.0,73.34046318713672,5.939936922224803,209.0,542.0
18,0,2,8,352.0,751.0,1,1,348558.0,99.86676218861396,9.983984441249753,2095.077519379845,-1344.077519379845
18,0,2,8,352.0,751.0,1,2,327332.0,99.76434884262017,9.998745093249788,2139.659090909091,-1388.659090909091
18,0,2,8,352.0,751.0,1,3,12712.0,98.48552030374118,9.124057556700045,1990.04,-1239.04
19,0,2,8,352.0,751.0,1,1,3375.0,96.19214280827708,9.5542920699847,381.73333333333335,369.26666666666665
19,0,2,8,352.0,751.0,1,2,1575.0,99.72448701071168,7.816553201664879,515.7142857142857,235.28571428571428
19,3,1,0,392.0,535.0,0,1,186504.0,99.47614573641204,9.653755086202898,62.04838709677419,472.9516129032258
19,3,1,0,392.0,535.0,0,2,66362.0,97.2263213221934,9.775810355876636,68.36,466.64
19,3,1,0,392.0,535.0,0,3,3960.0,73.46326565127625,6.582263450648212,47.0,488.0
19,3,1,0,392.0,535.0,1,1,374852.0,99.9872982303388,9.991299311841315,1140.3063763608086,-605.3063763608087
19,3,1,0,392.0,535.0,1,2,390538.0,99.98821041862044,9.994080011557172,1091.020558002937,-556.0205580029368
19,3,1,0,392.0,535.0,1,3,17007.0,94.123411729326,9.94383489486369,1165.3461538461538,-630.3461538461538
20,3,1,0,392.0,535.0,1,1,13395.0,96.9139749975373,9.176347676689174,719.5333333333333,-184.53333333333333
20,3,1,0,392.0,535.0,1,2,5358.0,76.58571729419981,7.049493105908927,870.1666666666666,-335.1666666666667
20,3,1,1,299.0,500.0,0,1,223513.0,99.87609609853894,9.844959624248435,85.48529411764706,414.5147058823529
20,3,1,1,299.0,500.0,0,2,209163.0,98.41032292143232,9.792957270057062,71.51470588235294,428.4852941176471
20,3,1,1,299.0,500.0,0,3,12957.0,94.41449116411836,6.033588326362075,79.0,421.0
20,3,1,1,299.0,500.0,1,1,357911.0,99.9209715450296,9.983359287748923,1073.4568288854002,-573.4568288854003
20,3,1,1,299.0,500.0,1,2,365895.0,99.99245994505478,9.984927380328832,1067.7668231611894,-567.7668231611893
20,3,1,1,299.0,500.0,1,3,13377.0,97.04496064070548,9.029501017959262,950.875,-450.875
21,2,2,2,388.0,681.0,0,1,146220.0,96.92998817505524,9.98870354384578,114.61016949152543,566.3898305084746
21,2,2,2,388.0,681.0,0,2,258297.0,99.63293675808072,9.756322614736131,108.42553191489361,572.5744680851063
21,2,2,2,388.0,681.0,0,3,9895.0,89.11777352458083,7.341548502454104,220.33333333333334,460.6666666666667
21,2,2,2,388.0,681.0,1,1,350210.0,99.78042906131547,9.968285560884189,1748.5247678018575,-1067.5247678018575
21,2,2,2,388.0,681.0,1,2,318733.0,99.96580518537613,9.972631139103902,1724.5827814569536,-1043.5827814569536
21,2,2,2,388.0,681.0,1,3,13278.0,96.37488659513625,9.057521146707824,1765.1666666666667,-1084.1666666666667
21,3,1,1,299.0,500.0,1,1,11595.0,99.20381098135574,9.861431533829029,385.6,114.4
21,3,1,1,299.0,500.0,1,2,11595.0,99.15662458830032,9.380191015167792,590.4,-90.4
21,3,1,1,299.0,500.0,1,3,773.0,76.91413027962899,9.46289821627222,700.0,-200.0
22,0,3,2,340.0,903.0,0,1,235810.0,99.829216930835,9.388342800600284,156.06410256410257,746.9358974358975
22,0,3,2,340.0,903.0,0,2,221757.0,99.79585886406764,9.892136981572232,130.10526315789474,772.8947368421053
22,0,3,2,340.0,903.0,0,3,5789.0,93.08068825313872,4.973727212651712,64.0,839.0
22,0,3,2,340.0,903.0,1,1,335622.0,99.96955679288124,9.989573736515691,1545.5,-642.5
22,0,3,2,340.0,903.0,1,2,321934.0,99.81917742501938,9.973664981657798,1507.9871382636657,-604.9871382636655
22,0,3,2,340.0,903.0,1,3,12467.0,99.70974377280936,9.721322009746077,1493.68,-590.68
22,2,2,2,388.0,681.0,1,1,8424.0,99.6699418788192,9.814193547679594,434.88461538461536,246.1153846153846
22,2,2,2,388.0,681.0,1,2,4860.0,82.9094817371859,9.811580487983644,436.1333333333333,244.86666666666667
22,2,2,2,388.0,681.0,1,3,324.0,94.40639476805497,8.682036341058485,551.0,130.0
23,0,3,2,340.0,903.0,1,1,10185.0,95.99183337287596,9.725318434523416,770.5714285714286,132.42857142857142
23,0,3,2,340.0,903.0,1,2,7275.0,97.8171615744532,7.904822800873063,872.4,30.6
23,0,3,2,340.0,903.0,1,3,485.0,50.54170879223684,2.569878781604343,962.0,-59.0
23,2,0,2,130.0,984.0,0,1,422281.0,98.83817947516134,9.792038594325351,194.58278145695365,789.4172185430464
23,2,0,2,130.0,984.0,0,2,452879.0,99.51007372003124,9.975506831266124,155.8728323699422,828.1271676300578
23,2,0,2,130.0,984.0,0,3,21806.0,93.07574489265733,7.873749760596302,170.625,813.375
23,2,0,2,130.0,984.0,1,1,308201.0,99.98688057995572,9.970161552460391,1049.456204379562,-65.45620437956204
23,2,0,2,130.0,984.0,1,2,304697.0,99.87614497282708,9.97574975097946,1057.5733333333333,-73.57333333333334
23,2,0,2,130.0,984.0,1,3,11577.0,95.91522783018526,9.554740332602083,967.6842105263158,16.31578947368421
24,2,0,2,130.0,984.0,1,1,22830.0,97.79751516613202,9.413174245397206,389.3,594.7
24,2,0,2,130.0,984.0,1,2,12937.0,99.77014489024964,9.134346021601438,415.5882352941176,568.4117647058823
24,2,0,2,130.0,984.0,1,3,761.0,33.03834108966068,3.7515801724034015,463.0,521.0
24,2,0,6,270.0,987.0,0,1,368143.0,99.77763173981258,9.974509841069182,129.33636363636364,857.6636363636363
24,2,0,6,270.0,987.0,0,2,239201.0,99.22759931732487,9.962287414392955,105.2375,881.7625
24,2,0,6,270.0,987.0,0,3,11874.0,83.45767075221129,9.798480923968365,142.66666666666666,844.3333333333334
24,2,0,6,270.0,987.0,1,1,331707.0,99.95394753255522,9.986287273153437,1132.0,-145.0
24,2,0,6,270.0,987.0,1,2,353295.0,99.9982853445008,9.975814907676437,1085.2662337662337,-98.26623376623377
24,2,0,6,270.0,987.0,1,3,13416.0,95.71259656153067,9.956427359201976,1074.8333333333333,-87.83333333333333
25,1,3,5,242.0,818.0,0,1,458043.0,99.20657776384166,9.990717385248114,158.80434782608697,659.195652173913
25,1,3,5,242.0,818.0,0,2,390272.0,99.591289104716,9.875947449545592,132.50393700787401,685.496062992126
25,1,3,5,242.0,818.0,0,3,26466.0,94.05303319474336,7.687786019182143,111.85714285714286,706.1428571428571
25,1,3,5,242.0,818.0,1,1,315530.0,99.94707549734828,9.991925901679114,1266.568100358423,-448.56810035842295
25,1,3,5,242.0,818.0,1,2,331283.0,99.91588064016211,9.983044803829156,1220.294220665499,-402.2942206654991
25,1,3,5,242.0,818.0,1,3,13238.0,95.3057425568226,8.43510666434983,1364.05,-546.05
25,2,0,6,270.0,987.0,1,1,11352.0,92.51422486928467,9.099392195553524,904.7083333333334,82.29166666666667
25,2,0,6,270.0,987.0,1,2,7095.0,99.09703065672016,9.60842021379894,935.0666666666667,51.93333333333333
25,2,0,6,270.0,987.0,1,3,473.0,60.57390929645156,5.891665834835852,1058.0,-71.0
26,1,3,1,244.0,933.0,0,1,259183.0,99.75989760789328,9.956428611010136,139.16216216216216,793.8378378378378
26,1,3,1,244.0,933.0,0,2,390139.0,99.9972882579106,9.962577463063646,151.64071856287424,781.3592814371258
26,1,3,1,244.0,933.0,0,3,12256.0,89.78210549206686,8.811357678390767,163.0,770.0
26,1,3,1,244.0,933.0,1,1,357022.0,99.90989323883508,9.994649604721706,1408.6706081081081,-475.6706081081081
26,1,3,1,244.0,933.0,1,2,303751.0,99.82828636955398,9.981779471481262,1538.3446327683616,-605.3446327683616
26,1,3,1,244.0,933.0,1,3,12772.0,94.46601444417014,9.48893818245505,1367.3181818181818,-434.3181818181818
26,1,3,5,242.0,818.0,1,1,14535.0,91.21915213874816,9.95867616513043,638.6470588235294,179.35294117647058
26,1,3,5,242.0,818.0,1,2,12825.0,96.59734909909425,9.528525283885749,790.3333333333334,27.666666666666668
26,1,3,5,242.0,818.0,1,3,855.0,43.676840835470784,0.9099745601093868,913.0,-95.0
27,1,3,1,244.0,933.0,0,1,69930.0,90.2524593039507,9.534668918223613,431.26666666666665,501.73333333333335
27,1,3,1,244.0,933.0,0,2,9324.0,99.9663443660249,9.957454135850478,547.0,386.0
27,2,2,7,463.0,611.0,0,1,301406.0,96.878523669768,9.954248889126555,107.37735849056604,503.62264150943395
27,2,2,7,463.0,611.0,0,2,352644.0,99.17817421245084,9.937519952957777,101.51181102362204,509.48818897637796
27,2,2,7,463.0,611.0,0,3,12550.0,83.27620320114934,8.377514993613435,64.0,547.0
27,2,2,7,463.0,611.0,1,1,273389.0,99.88022476677676,9.975142496146011,719.0317195325542,-108.03171953255426
27,2,2,7,463.0,611.0,1,2,256939.0,99.95634426541848,9.955711477705814,767.0291095890411,-156.0291095890411
27,2,2,7,463.0,611.0,1,3,12556.0,98.35703929070718,8.488703406040914,758.7916666666666,-147.79166666666666
28,2,1,2,113.0,575.0,0,1,286922.0,97.51361657510743,9.683025431364232,83.23853211009174,491.76146788990826
28,2,1,2,113.0,575.0,0,2,208115.0,98.3246510237006,9.696185559966302,80.73170731707317,494.2682926829268
28,2,1,2,113.0,575.0,0,3,5955.0,79.06672599944889,9.74367428277052,58.333333333333336,516.6666666666666
28,2,1,2,113.0,575.0,1,1,349277.0,99.98009743065374,9.995241463347655,1030.5402684563758,-455.5402684563758
28,2,1,2,113.0,575.0,1,2,356033.0,99.99257790367432,9.970020600546793,988.0287539936103,-413.0287539936102
28,2,1,2,113.0,575.0,1,3,13111.0,98.6483906570286,9.762372600329469,871.6,-296.6
28,2,2,7,463.0,611.0,1,1,10965.0,98.3428384021533,9.882833526120155,308.46666666666664,302.53333333333336
28,2,2,7,463.0,611.0,1,2,3655.0,98.09196008072324,9.66703506113696,429.0,182.0
29,2,0,0,255.0,993.0,0,1,320020.0,99.94463694252492,9.936816319875074,180.97297297297297,812.027027027027
29,2,0,0,255.0,993.0,0,2,375797.0,99.66517460337067,9.974794089796848,154.27067669172934,838.7293233082706
29,2,0,0,255.0,993.0,0,3,10893.0,90.4814329287568,3.498643577408754,147.0,846.0
29,2,0,0,255.0,993.0,1,1,242118.0,99.773968842639,9.99946204048888,1499.2297063903281,-506.22970639032815
29,2,0,0,255.0,993.0,1,2,230600.0,99.92650779475044,9.991710736095069,1522.873889875666,-529.8738898756661
29,2,0,0,255.0,993.0,1,3,10220.0,98.14840829147118,9.984953055479538,1531.5652173913043,-538.5652173913044
29,2,1,2,113.0,575.0,1,1,29610.0,99.97864179851452,9.940321482544162,947.3,-372.3
29,2,1,2,113.0,575.0,1,2,16779.0,90.78522298146012,9.869619286453965,982.1764705882352,-407.1764705882353
29,2,1,2,113.0,575.0,1,3,987.0,50.93362043785149,2.408089494947464,1037.0,-462.0
30,1,1,7,477.0,838.0,0,1,316268.0,99.90297029672392,9.898732887244815,116.51485148514851,721.4851485148515
30,1,1,7,477.0,838.0,0,2,228421.0,96.141773200047,9.956335412486006,129.5205479452055,708.4794520547945
30,1,1,7,477.0,838.0,0,3,2348.0,39.858536470496674,1.3456263671509106,87.0,751.0
30,1,1,7,477.0,838.0,1,1,322153.0,99.98640124746294,9.970362897412832,2256.0199335548173,-1418.0199335548173
30,1,1,7,477.0,838.0,1,2,329909.0,99.95885074955062,9.966938625755098,2171.992,-1333.992
30,1,1,7,477.0,838.0,1,3,14124.0,92.70872319884931,9.33458410541956,2233.769230769231,-1395.7692307692307
30,2,0,0,255.0,993.0,1,1,5627.0,97.5693618331913,9.931910093888462,558.5882352941177,434.4117647058824
